order_id,product_id,quantity,unit_price,discount
ORD00864,PROD004,1,1905,0.01
ORD00865,PROD009,2,796,0.13
ORD00865,PROD008,2,1365,0.19
ORD00866,PROD004,1,1905,0.04
ORD00867,PROD002,3,1459,0.11
ORD00868,PROD003,2,1220,0.22
ORD00868,PROD011,4,1093,0.12
ORD00868,PROD002,5,1459,0.26
ORD00868,PROD005,3,587,0.23
ORD00869,PROD001,1,1723,0.06
ORD00869,PROD001,1,1723,0.21
ORD00870,PROD003,3,1220,0.24
ORD00870,PROD002,4,1459,0.14
ORD00871,PROD003,5,1220,0.17
ORD00872,PROD005,1,587,0.29
ORD00872,PROD001,5,1723,0.28
ORD00872,PROD004,1,1905,0.05
ORD00872,PROD005,3,587,0.05
ORD00873,PROD003,1,1220,0.13
ORD00873,PROD010,2,321,0.01
ORD00874,PROD008,5,1365,0.21
ORD00874,PROD010,1,321,0.09
ORD00874,PROD002,5,1459,0.2
ORD00874,PROD007,3,870,0.03
ORD00875,PROD007,5,870,0.21
ORD00876,PROD001,1,1723,0.11
ORD00876,PROD009,1,796,0.04
ORD00877,PROD009,1,796,0.02
ORD00878,PROD010,2,321,0.18
ORD00878,PROD009,5,796,0.18
ORD00879,PROD007,3,870,0.25
ORD00879,PROD004,4,1905,0.1
ORD00879,PROD003,4,1220,0.25
ORD00879,PROD009,4,796,0.03
ORD00880,PROD002,1,1459,0.29
ORD00880,PROD006,4,1047,0.04
ORD00881,PROD006,3,1047,0.23
ORD00881,PROD010,1,321,0.09
ORD00881,PROD007,2,870,0.11
ORD00881,PROD012,5,215,0.29
ORD00882,PROD009,5,796,0.26
ORD00883,PROD004,1,1905,0.27
ORD00883,PROD008,2,1365,0.05
ORD00883,PROD007,5,870,0.01
ORD00883,PROD004,2,1905,0.17
ORD00884,PROD005,1,587,0.12
ORD00884,PROD009,4,796,0.15
ORD00884,PROD002,3,1459,0.04
ORD00884,PROD011,1,1093,0.07
ORD00885,PROD008,2,1365,0.07
ORD00885,PROD010,1,321,0.28
ORD00886,PROD005,2,587,0.21
ORD00887,PROD004,2,1905,0.02
ORD00887,PROD005,3,587,0.3
ORD00887,PROD010,2,321,0.23
ORD00888,PROD012,5,215,0.28
ORD00888,PROD012,2,215,0.03
ORD00888,PROD006,4,1047,0.04
ORD00888,PROD002,2,1459,0.15
ORD00889,PROD001,1,1723,0.3
ORD00889,PROD006,4,1047,0.07
ORD00890,PROD008,4,1365,0.16
ORD00890,PROD012,2,215,0.24
ORD00890,PROD009,4,796,0.06
ORD00890,PROD004,3,1905,0.09
ORD00891,PROD008,5,1365,0.25
ORD00891,PROD007,3,870,0.26
ORD00892,PROD011,3,1093,0.15
ORD00892,PROD012,3,215,0.23
ORD00893,PROD005,2,587,0.24
ORD00893,PROD004,4,1905,0.13
ORD00893,PROD006,5,1047,0.06
ORD00894,PROD005,5,587,0.07
ORD00895,PROD010,5,321,0.14
ORD00895,PROD009,1,796,0.11
ORD00895,PROD003,2,1220,0.11
ORD00895,PROD004,4,1905,0.05
ORD00896,PROD007,3,870,0.09
ORD00896,PROD010,4,321,0.25
ORD00897,PROD006,5,1047,0.26
ORD00897,PROD005,4,587,0.29
ORD00897,PROD008,3,1365,0.11
ORD00898,PROD006,3,1047,0.12
ORD00898,PROD006,4,1047,0.28
ORD00898,PROD006,1,1047,0.19
ORD00899,PROD011,5,1093,0.24
ORD00899,PROD011,5,1093,0.18
ORD00899,PROD010,4,321,0.08
ORD00899,PROD011,3,1093,0.14
ORD00900,PROD008,5,1365,0.21
ORD00900,PROD004,5,1905,0.3
ORD00901,PROD008,4,1365,0.21
ORD00901,PROD003,1,1220,0.03
ORD00902,PROD002,4,1459,0.12
ORD00903,PROD004,1,1905,0.23
ORD00903,PROD010,4,321,0.02
ORD00904,PROD003,4,1220,0.17
ORD00905,PROD012,3,215,0.23
ORD00905,PROD012,4,215,0.13
ORD00906,PROD002,3,1459,0.15
ORD00907,PROD009,5,796,0.11
ORD00908,PROD002,5,1459,0.17
ORD00909,PROD008,5,1365,0.03
ORD00909,PROD010,5,321,0.19
ORD00909,PROD007,4,870,0.14
ORD00909,PROD010,4,321,0.07
ORD00910,PROD001,2,1723,0.03
ORD00910,PROD006,3,1047,0.28
ORD00910,PROD004,4,1905,0.25
ORD00910,PROD011,3,1093,0.18
ORD00911,PROD003,3,1220,0.29
ORD00911,PROD004,1,1905,0.2
ORD00912,PROD010,1,321,0.01
ORD00912,PROD010,5,321,0.26
ORD00912,PROD007,4,870,0.08
ORD00913,PROD006,1,1047,0.13
ORD00913,PROD005,4,587,0.15
ORD00913,PROD009,5,796,0.14
ORD00913,PROD011,1,1093,0.08
ORD00914,PROD012,3,215,0.04
ORD00915,PROD008,1,1365,0.23
ORD00915,PROD010,2,321,0.03
ORD00915,PROD006,2,1047,0.11
ORD00916,PROD007,1,870,0.14
ORD00916,PROD010,2,321,0.04
ORD00917,PROD007,4,870,0.24
ORD00917,PROD004,4,1905,0.09
ORD00918,PROD006,4,1047,0.03
ORD00918,PROD004,2,1905,0.2
ORD00918,PROD005,4,587,0.06
ORD00919,PROD010,1,321,0.06
ORD00919,PROD004,1,1905,0.12
ORD00919,PROD002,2,1459,0.05
ORD00919,PROD011,1,1093,0.04
ORD00920,PROD010,3,321,0.03
ORD00920,PROD009,3,796,0.22
ORD00920,PROD005,4,587,0.01
ORD00921,PROD001,3,1723,0.19
ORD00921,PROD004,1,1905,0.22
ORD00921,PROD008,2,1365,0.27
ORD00921,PROD011,3,1093,0.29
ORD00922,PROD007,2,870,0.15
ORD00922,PROD007,4,870,0.19
ORD00923,PROD005,2,587,0.04
ORD00923,PROD001,4,1723,0.06
ORD00923,PROD001,2,1723,0.17
ORD00924,PROD001,5,1723,0.18
ORD00924,PROD004,4,1905,0.29
ORD00924,PROD010,4,321,0.28
ORD00924,PROD012,4,215,0.29
ORD00925,PROD005,4,587,0.04
ORD00925,PROD003,3,1220,0.12
ORD00926,PROD002,4,1459,0.29
ORD00926,PROD007,5,870,0.13
ORD00927,PROD007,3,870,0.11
ORD00927,PROD003,2,1220,0.29
ORD00928,PROD005,1,587,0.06
ORD00929,PROD001,3,1723,0.14
ORD00929,PROD008,4,1365,0.2
ORD00929,PROD003,4,1220,0.14
ORD00930,PROD006,3,1047,0.13
ORD00931,PROD005,2,587,0.29
ORD00931,PROD006,3,1047,0.17
ORD00932,PROD003,1,1220,0.1
ORD00933,PROD008,3,1365,0.23
ORD00933,PROD010,3,321,0.28
ORD00933,PROD008,5,1365,0.19
ORD00933,PROD007,2,870,0.25
ORD00934,PROD005,5,587,0.18
ORD00934,PROD003,3,1220,0.2
ORD00934,PROD010,4,321,0.05
ORD00935,PROD010,1,321,0.06
ORD00936,PROD008,2,1365,0.27
ORD00936,PROD005,3,587,0.18
ORD00936,PROD006,1,1047,0.28
ORD00937,PROD011,2,1093,0.11
ORD00937,PROD009,1,796,0.21
ORD00938,PROD007,2,870,0.22
ORD00939,PROD006,5,1047,0.08
ORD00939,PROD001,4,1723,0.27
ORD00939,PROD009,3,796,0.25
ORD00939,PROD007,1,870,0.23
ORD00940,PROD011,5,1093,0.01
ORD00941,PROD001,1,1723,0.23
ORD00941,PROD002,1,1459,0.16
ORD00941,PROD006,1,1047,0.22
ORD00941,PROD012,3,215,0.27
ORD00942,PROD003,5,1220,0.23
ORD00943,PROD009,3,796,0.13
ORD00943,PROD003,2,1220,0.02
ORD00944,PROD005,1,587,0.24
ORD00944,PROD001,2,1723,0.24
ORD00944,PROD005,4,587,0.11
ORD00945,PROD007,2,870,0.0
ORD00945,PROD008,5,1365,0.25
ORD00946,PROD012,1,215,0.09
ORD00947,PROD009,1,796,0.23
ORD00948,PROD002,2,1459,0.17
ORD00948,PROD002,4,1459,0.04
ORD00948,PROD003,1,1220,0.12
ORD00949,PROD005,2,587,0.15
ORD00949,PROD007,3,870,0.21
ORD00949,PROD006,5,1047,0.25
ORD00950,PROD007,1,870,0.26
ORD00950,PROD009,1,796,0.08
ORD00950,PROD004,2,1905,0.22
ORD00951,PROD003,3,1220,0.06
ORD00951,PROD008,3,1365,0.25
ORD00951,PROD005,2,587,0.13
ORD00952,PROD005,2,587,0.07
ORD00953,PROD003,4,1220,0.24
ORD00953,PROD001,3,1723,0.13
ORD00953,PROD010,1,321,0.28
ORD00953,PROD002,1,1459,0.16
ORD00954,PROD009,1,796,0.13
ORD00955,PROD009,4,796,0.26
ORD00955,PROD007,4,870,0.13
ORD00955,PROD004,5,1905,0.01
ORD00956,PROD001,2,1723,0.07
ORD00956,PROD007,2,870,0.11
ORD00956,PROD009,5,796,0.03
ORD00956,PROD010,3,321,0.14
ORD00957,PROD006,1,1047,0.18
ORD00957,PROD010,3,321,0.21
ORD00958,PROD012,3,215,0.2
ORD00958,PROD009,4,796,0.02
ORD00958,PROD006,2,1047,0.0
ORD00959,PROD005,2,587,0.1
ORD00959,PROD007,1,870,0.01
ORD00959,PROD012,3,215,0.28
ORD00960,PROD003,5,1220,0.05
ORD00960,PROD009,3,796,0.24
ORD00961,PROD012,3,215,0.11
ORD00961,PROD009,2,796,0.17
ORD00961,PROD004,5,1905,0.12
ORD00961,PROD011,4,1093,0.2
ORD00962,PROD005,2,587,0.06
ORD00963,PROD009,4,796,0.1
ORD00964,PROD003,5,1220,0.13
ORD00964,PROD002,2,1459,0.29
ORD00964,PROD002,5,1459,0.12
ORD00965,PROD006,5,1047,0.17
ORD00965,PROD001,2,1723,0.0
ORD00965,PROD003,1,1220,0.2
ORD00965,PROD010,3,321,0.21
ORD00966,PROD002,2,1459,0.1
ORD00966,PROD003,5,1220,0.11
ORD00967,PROD009,2,796,0.12
ORD00968,PROD011,4,1093,0.12
ORD00968,PROD004,5,1905,0.11
ORD00968,PROD011,4,1093,0.15
ORD00968,PROD002,3,1459,0.23
ORD00969,PROD008,4,1365,0.14
ORD00970,PROD012,5,215,0.17
ORD00970,PROD006,3,1047,0.22
ORD00970,PROD008,3,1365,0.29
ORD00971,PROD008,1,1365,0.13
ORD00972,PROD007,2,870,0.21
ORD00972,PROD011,2,1093,0.14
ORD00972,PROD012,1,215,0.15
ORD00972,PROD008,2,1365,0.12
ORD00973,PROD011,4,1093,0.04
ORD00973,PROD010,2,321,0.25
ORD00973,PROD008,1,1365,0.02
ORD00974,PROD005,2,587,0.03
ORD00975,PROD011,3,1093,0.13
ORD00975,PROD007,2,870,0.23
ORD00976,PROD009,2,796,0.15
ORD00976,PROD004,1,1905,0.16
ORD00976,PROD004,4,1905,0.28
ORD00977,PROD001,5,1723,0.09
ORD00977,PROD009,3,796,0.14
ORD00978,PROD005,3,587,0.29
ORD00978,PROD001,3,1723,0.22
ORD00978,PROD009,1,796,0.14
ORD00979,PROD003,2,1220,0.2
ORD00980,PROD003,5,1220,0.26
ORD00980,PROD001,1,1723,0.16
ORD00980,PROD006,2,1047,0.06
ORD00981,PROD006,5,1047,0.02
ORD00981,PROD005,2,587,0.13
ORD00981,PROD004,5,1905,0.03
ORD00982,PROD006,5,1047,0.01
ORD00982,PROD009,5,796,0.17
ORD00982,PROD004,3,1905,0.25
ORD00982,PROD001,1,1723,0.16
ORD00983,PROD002,2,1459,0.11
ORD00983,PROD009,4,796,0.05
ORD00984,PROD003,2,1220,0.0
ORD00985,PROD004,3,1905,0.03
ORD00985,PROD011,2,1093,0.28
ORD00985,PROD008,4,1365,0.03
ORD00985,PROD003,3,1220,0.06
ORD00986,PROD002,1,1459,0.08
ORD00987,PROD009,1,796,0.13
ORD00987,PROD011,1,1093,0.19
ORD00988,PROD008,3,1365,0.27
ORD00988,PROD001,3,1723,0.04
ORD00988,PROD007,3,870,0.14
ORD00989,PROD006,3,1047,0.15
ORD00990,PROD012,2,215,0.17
ORD00990,PROD001,5,1723,0.27
ORD00990,PROD009,1,796,0.19
ORD00990,PROD005,3,587,0.16
ORD00991,PROD012,2,215,0.29
ORD00991,PROD006,2,1047,0.13
ORD00992,PROD004,3,1905,0.22
ORD00992,PROD010,4,321,0.12
ORD00992,PROD001,3,1723,0.06
ORD00992,PROD009,3,796,0.11
ORD00993,PROD004,3,1905,0.13
ORD00993,PROD006,2,1047,0.26
ORD00993,PROD003,2,1220,0.08
ORD00994,PROD011,4,1093,0.14
ORD00994,PROD006,1,1047,0.29
ORD00994,PROD006,4,1047,0.2
ORD00994,PROD003,1,1220,0.3
ORD00995,PROD010,5,321,0.14
ORD00995,PROD008,3,1365,0.04
ORD00995,PROD002,2,1459,0.01
ORD00995,PROD008,1,1365,0.02
ORD00996,PROD005,3,587,0.14
ORD00996,PROD012,4,215,0.01
ORD00997,PROD004,2,1905,0.19
ORD00997,PROD008,4,1365,0.14
ORD00997,PROD007,4,870,0.18
ORD00997,PROD007,2,870,0.23
ORD00998,PROD004,1,1905,0.28
ORD00998,PROD012,1,215,0.21
ORD00998,PROD010,2,321,0.21
ORD00998,PROD010,4,321,0.14
ORD00999,PROD006,3,1047,0.17
ORD00999,PROD003,3,1220,0.1
ORD00999,PROD001,3,1723,0.12
ORD01000,PROD012,3,215,0.05
ORD01000,PROD004,1,1905,0.3
ORD01000,PROD005,3,587,0.28
